ID,supplyShipmentId,lineNumber,purchaseOrderLineId,purchaseOrderId,purchaseOrderLineNumber,ProductId,quantityShipped,unitOfMeasure
eca56bc8-d38b-4c09-a0d8-5be55c224002-10,eca56bc8-d38b-4c09-a0d8-5be55c224002,10,aa1dab3c-af7d-4c4f-9a58-c2e17b7ec2fe-10,aa1dab3c-af7d-4c4f-9a58-c2e17b7ec2fe,10,PART005,60,Each
eca56bc8-d38b-4c09-a0d8-5be55c224002-20,eca56bc8-d38b-4c09-a0d8-5be55c224002,20,aa1dab3c-af7d-4c4f-9a58-c2e17b7ec2fe-20,aa1dab3c-af7d-4c4f-9a58-c2e17b7ec2fe,20,PART004,250,Each
eca56bc8-d38b-4c09-a0d8-5be55c224002-30,eca56bc8-d38b-4c09-a0d8-5be55c224002,30,aa1dab3c-af7d-4c4f-9a58-c2e17b7ec2fe-30,aa1dab3c-af7d-4c4f-9a58-c2e17b7ec2fe,30,PART003-3,90,Each
da29f1b4-209a-450a-b36a-272b29117526-10,da29f1b4-209a-450a-b36a-272b29117526,10,478eedf4-dccf-4dc3-a722-219b8f2cd37d-10,478eedf4-dccf-4dc3-a722-219b8f2cd37d,10,PART003-1,480,Each
78045d9a-31b0-45d7-b15f-fbccb9dedec5-10,78045d9a-31b0-45d7-b15f-fbccb9dedec5,10,27cbf9d2-670d-42eb-b3c8-03ca22d59585-30,27cbf9d2-670d-42eb-b3c8-03ca22d59585,30,PART001,450,Each
26991a7e-e251-4c7b-8d45-544e7e7dc98e-10,26991a7e-e251-4c7b-8d45-544e7e7dc98e,10,27cbf9d2-670d-42eb-b3c8-03ca22d59585-10,27cbf9d2-670d-42eb-b3c8-03ca22d59585,10,PART005,360,Each
26991a7e-e251-4c7b-8d45-544e7e7dc98e-20,26991a7e-e251-4c7b-8d45-544e7e7dc98e,20,27cbf9d2-670d-42eb-b3c8-03ca22d59585-20,27cbf9d2-670d-42eb-b3c8-03ca22d59585,20,PART003-1,490,Each
957b4291-66c6-4abd-9c6a-47b3123cf027-10,957b4291-66c6-4abd-9c6a-47b3123cf027,10,c3e260e3-cb21-4d89-a0ac-a3042c64171f-10,c3e260e3-cb21-4d89-a0ac-a3042c64171f,10,PART004,200,Each
957b4291-66c6-4abd-9c6a-47b3123cf027-20,957b4291-66c6-4abd-9c6a-47b3123cf027,20,c3e260e3-cb21-4d89-a0ac-a3042c64171f-20,c3e260e3-cb21-4d89-a0ac-a3042c64171f,20,PART002,290,Each
957b4291-66c6-4abd-9c6a-47b3123cf027-30,957b4291-66c6-4abd-9c6a-47b3123cf027,30,c3e260e3-cb21-4d89-a0ac-a3042c64171f-30,c3e260e3-cb21-4d89-a0ac-a3042c64171f,30,PART006,490,Each
681c2ab8-5130-4f8e-a7e1-8f74900379ca-10,681c2ab8-5130-4f8e-a7e1-8f74900379ca,10,c7aac351-fccb-428e-ab2c-79283f7b358c-10,c7aac351-fccb-428e-ab2c-79283f7b358c,10,PART005,280,Each
8c0e1db0-5c00-420f-a62b-72820a3a8e0e-10,8c0e1db0-5c00-420f-a62b-72820a3a8e0e,10,8f66771a-a0ff-4f89-8fb5-f0587568658e-20,8f66771a-a0ff-4f89-8fb5-f0587568658e,20,PART006,360,Each
db0dfee2-8cf5-4640-b3c3-7bf7470a973d-10,db0dfee2-8cf5-4640-b3c3-7bf7470a973d,10,8f66771a-a0ff-4f89-8fb5-f0587568658e-10,8f66771a-a0ff-4f89-8fb5-f0587568658e,10,PART002,440,Each
9ea887ae-f698-4bcd-8a6d-b7f074cf348f-10,9ea887ae-f698-4bcd-8a6d-b7f074cf348f,10,a0292fde-6bb7-4f83-b855-3b687987a0ba-10,a0292fde-6bb7-4f83-b855-3b687987a0ba,10,PART003-1,290,Each
9ea887ae-f698-4bcd-8a6d-b7f074cf348f-20,9ea887ae-f698-4bcd-8a6d-b7f074cf348f,20,a0292fde-6bb7-4f83-b855-3b687987a0ba-20,a0292fde-6bb7-4f83-b855-3b687987a0ba,20,PART006,50,Each
9ea887ae-f698-4bcd-8a6d-b7f074cf348f-30,9ea887ae-f698-4bcd-8a6d-b7f074cf348f,30,a0292fde-6bb7-4f83-b855-3b687987a0ba-30,a0292fde-6bb7-4f83-b855-3b687987a0ba,30,PART003,190,Each
095035f2-1307-4bf3-92f0-9938e9b76bca-10,095035f2-1307-4bf3-92f0-9938e9b76bca,10,c1b491de-1c4a-46d9-9213-ba9f399c18c0-10,c1b491de-1c4a-46d9-9213-ba9f399c18c0,10,PART001,340,Each
eaf8e3ec-b19c-4177-913f-e4f6fab9f7d2-10,eaf8e3ec-b19c-4177-913f-e4f6fab9f7d2,10,fde9c7e4-afcd-4e02-9834-e2d65a1927f9-10,fde9c7e4-afcd-4e02-9834-e2d65a1927f9,10,PART006,80,Each
ed689115-ed55-4e04-bcbf-f8c76b308ed1-10,ed689115-ed55-4e04-bcbf-f8c76b308ed1,10,fde9c7e4-afcd-4e02-9834-e2d65a1927f9-20,fde9c7e4-afcd-4e02-9834-e2d65a1927f9,20,PART005,420,Each
ed689115-ed55-4e04-bcbf-f8c76b308ed1-20,ed689115-ed55-4e04-bcbf-f8c76b308ed1,20,fde9c7e4-afcd-4e02-9834-e2d65a1927f9-30,fde9c7e4-afcd-4e02-9834-e2d65a1927f9,30,PART002,250,Each
c108b628-8b4e-4a68-9ddb-59645d21c100-10,c108b628-8b4e-4a68-9ddb-59645d21c100,10,f24f43ba-f5c9-4d45-a768-463623b62def-10,f24f43ba-f5c9-4d45-a768-463623b62def,10,PART002,470,Each
dcd9baeb-5562-4f31-a87f-8040b1fa401e-10,dcd9baeb-5562-4f31-a87f-8040b1fa401e,10,70620809-8074-4690-a749-ca2c3b2af8ea-10,70620809-8074-4690-a749-ca2c3b2af8ea,10,PART003-1,70,Each
dcd9baeb-5562-4f31-a87f-8040b1fa401e-20,dcd9baeb-5562-4f31-a87f-8040b1fa401e,20,70620809-8074-4690-a749-ca2c3b2af8ea-20,70620809-8074-4690-a749-ca2c3b2af8ea,20,PART005,340,Each
dcd9baeb-5562-4f31-a87f-8040b1fa401e-30,dcd9baeb-5562-4f31-a87f-8040b1fa401e,30,70620809-8074-4690-a749-ca2c3b2af8ea-30,70620809-8074-4690-a749-ca2c3b2af8ea,30,PART003,290,Each
924225b6-af5a-40fc-b3b9-95a4251a1ec9-10,924225b6-af5a-40fc-b3b9-95a4251a1ec9,10,0cc4480b-0bd6-4e24-8292-b8ca746b9756-10,0cc4480b-0bd6-4e24-8292-b8ca746b9756,10,PART005,350,Each
ca074e4a-a09f-4179-9b96-30d23f540461-10,ca074e4a-a09f-4179-9b96-30d23f540461,10,0cc4480b-0bd6-4e24-8292-b8ca746b9756-20,0cc4480b-0bd6-4e24-8292-b8ca746b9756,20,PART003-1,460,Each
a5daf806-f9cd-4afb-b74f-f7353180f0d7-10,a5daf806-f9cd-4afb-b74f-f7353180f0d7,10,645c9166-0ac5-4784-b801-f9df144b099c-10,645c9166-0ac5-4784-b801-f9df144b099c,10,PART006,470,Each
a5daf806-f9cd-4afb-b74f-f7353180f0d7-20,a5daf806-f9cd-4afb-b74f-f7353180f0d7,20,645c9166-0ac5-4784-b801-f9df144b099c-20,645c9166-0ac5-4784-b801-f9df144b099c,20,PART003-3,230,Each
7be316b9-6cdd-4c32-8b8c-6811d09b7060-10,7be316b9-6cdd-4c32-8b8c-6811d09b7060,10,bf5c41c2-de7a-451a-a1b2-2f2475b54a65-10,bf5c41c2-de7a-451a-a1b2-2f2475b54a65,10,PART004,330,Each
7be316b9-6cdd-4c32-8b8c-6811d09b7060-20,7be316b9-6cdd-4c32-8b8c-6811d09b7060,20,bf5c41c2-de7a-451a-a1b2-2f2475b54a65-20,bf5c41c2-de7a-451a-a1b2-2f2475b54a65,20,PART003-3,80,Each
bdf5c889-aa25-4ff3-9ca7-7ed0ab90ac77-10,bdf5c889-aa25-4ff3-9ca7-7ed0ab90ac77,10,ce85192c-130d-4492-99f1-34819e143501-10,ce85192c-130d-4492-99f1-34819e143501,10,PART003-2,330,Each
d30ef8fd-0ba2-4a31-b37f-a5507da90480-10,d30ef8fd-0ba2-4a31-b37f-a5507da90480,10,ce85192c-130d-4492-99f1-34819e143501-20,ce85192c-130d-4492-99f1-34819e143501,20,PART001,100,Each
ec5d1e43-aae1-4771-8767-e0b69ce4778f-10,ec5d1e43-aae1-4771-8767-e0b69ce4778f,10,bca416e5-c6b7-465a-b37b-3b061d57b9e2-10,bca416e5-c6b7-465a-b37b-3b061d57b9e2,10,PART003-3,420,Each
74eee71c-548a-4d1a-a006-6ae3cdf1b3eb-10,74eee71c-548a-4d1a-a006-6ae3cdf1b3eb,10,886f51d2-1eb1-4aab-99d9-bcd0c1fa7557-10,886f51d2-1eb1-4aab-99d9-bcd0c1fa7557,10,PART003-3,470,Each
74eee71c-548a-4d1a-a006-6ae3cdf1b3eb-20,74eee71c-548a-4d1a-a006-6ae3cdf1b3eb,20,886f51d2-1eb1-4aab-99d9-bcd0c1fa7557-20,886f51d2-1eb1-4aab-99d9-bcd0c1fa7557,20,PART004,360,Each
74eee71c-548a-4d1a-a006-6ae3cdf1b3eb-30,74eee71c-548a-4d1a-a006-6ae3cdf1b3eb,30,886f51d2-1eb1-4aab-99d9-bcd0c1fa7557-30,886f51d2-1eb1-4aab-99d9-bcd0c1fa7557,30,PART002,350,Each
0ba75cf4-3e34-42a2-b374-5138aea5e869-10,0ba75cf4-3e34-42a2-b374-5138aea5e869,10,b2590c83-d3fa-40b7-9f85-c5a84b682393-20,b2590c83-d3fa-40b7-9f85-c5a84b682393,20,PART002,430,Each
893de915-a486-42e7-8f5f-94769e9efdd8-10,893de915-a486-42e7-8f5f-94769e9efdd8,10,b2590c83-d3fa-40b7-9f85-c5a84b682393-10,b2590c83-d3fa-40b7-9f85-c5a84b682393,10,PART003-1,200,Each
2850644e-5c33-437f-8c57-24024867884f-10,2850644e-5c33-437f-8c57-24024867884f,10,aa2c396d-30db-4eb3-bf3d-7b86f15a9674-10,aa2c396d-30db-4eb3-bf3d-7b86f15a9674,10,PART003-2,100,Each
2850644e-5c33-437f-8c57-24024867884f-20,2850644e-5c33-437f-8c57-24024867884f,20,aa2c396d-30db-4eb3-bf3d-7b86f15a9674-20,aa2c396d-30db-4eb3-bf3d-7b86f15a9674,20,PART003-3,500,Each
af5f6f5b-6034-46ea-b8bb-cabf0bac7d85-10,af5f6f5b-6034-46ea-b8bb-cabf0bac7d85,10,c41ba7c8-909a-4146-8d03-949e9f17d48c-10,c41ba7c8-909a-4146-8d03-949e9f17d48c,10,PART006,120,Each
3d0a0d03-9b0e-4beb-944c-c616451eb9d3-10,3d0a0d03-9b0e-4beb-944c-c616451eb9d3,10,d281b1cf-c416-4826-91d1-8946550e83f2-10,d281b1cf-c416-4826-91d1-8946550e83f2,10,PART004,27,Each
25bb2f72-f05d-44dc-86b8-9884c44f2ed5-10,25bb2f72-f05d-44dc-86b8-9884c44f2ed5,10,d281b1cf-c416-4826-91d1-8946550e83f2-10,d281b1cf-c416-4826-91d1-8946550e83f2,10,PART004,43,Each
35e1c85a-bb07-4fdb-b174-0b0a7d7bdaf2-10,35e1c85a-bb07-4fdb-b174-0b0a7d7bdaf2,10,1b76af37-df81-405a-902d-9a072c2ca8e2-10,1b76af37-df81-405a-902d-9a072c2ca8e2,10,PART004,260,Each
35e1c85a-bb07-4fdb-b174-0b0a7d7bdaf2-20,35e1c85a-bb07-4fdb-b174-0b0a7d7bdaf2,20,1b76af37-df81-405a-902d-9a072c2ca8e2-20,1b76af37-df81-405a-902d-9a072c2ca8e2,20,PART001,310,Each
3fceb27a-02ef-4c32-989f-12d3eeb838cd-10,3fceb27a-02ef-4c32-989f-12d3eeb838cd,10,31d2b301-d581-4d54-850d-75c6698cb92f-10,31d2b301-d581-4d54-850d-75c6698cb92f,10,PART003-1,140,Each
3fceb27a-02ef-4c32-989f-12d3eeb838cd-20,3fceb27a-02ef-4c32-989f-12d3eeb838cd,20,31d2b301-d581-4d54-850d-75c6698cb92f-20,31d2b301-d581-4d54-850d-75c6698cb92f,20,PART003,310,Each
3fceb27a-02ef-4c32-989f-12d3eeb838cd-30,3fceb27a-02ef-4c32-989f-12d3eeb838cd,30,31d2b301-d581-4d54-850d-75c6698cb92f-30,31d2b301-d581-4d54-850d-75c6698cb92f,30,PART004,480,Each
2c2403ba-0407-43fa-8418-a7b349c0d54f-10,2c2403ba-0407-43fa-8418-a7b349c0d54f,10,aa10aaf5-44a8-4681-b6f9-0e3a3ec51d1b-20,aa10aaf5-44a8-4681-b6f9-0e3a3ec51d1b,20,PART003,210,Each
36ef0e85-6e2f-4423-9085-d66fd1759053-10,36ef0e85-6e2f-4423-9085-d66fd1759053,10,aa10aaf5-44a8-4681-b6f9-0e3a3ec51d1b-10,aa10aaf5-44a8-4681-b6f9-0e3a3ec51d1b,10,PART003-2,220,Each
60f7eafc-ad87-47bf-9ec7-114b04e9bd4c-10,60f7eafc-ad87-47bf-9ec7-114b04e9bd4c,10,b3224e97-40d1-4fca-b8ab-2ff577684951-10,b3224e97-40d1-4fca-b8ab-2ff577684951,10,PART004,260,Each
60f7eafc-ad87-47bf-9ec7-114b04e9bd4c-20,60f7eafc-ad87-47bf-9ec7-114b04e9bd4c,20,b3224e97-40d1-4fca-b8ab-2ff577684951-20,b3224e97-40d1-4fca-b8ab-2ff577684951,20,PART003,100,Each
60f7eafc-ad87-47bf-9ec7-114b04e9bd4c-30,60f7eafc-ad87-47bf-9ec7-114b04e9bd4c,30,b3224e97-40d1-4fca-b8ab-2ff577684951-30,b3224e97-40d1-4fca-b8ab-2ff577684951,30,PART001,310,Each
f758137c-15a1-4f00-a37d-29d8943d0136-10,f758137c-15a1-4f00-a37d-29d8943d0136,10,eaa072e4-3f5c-44e2-967f-10fe7150956e-10,eaa072e4-3f5c-44e2-967f-10fe7150956e,10,PART004,440,Each
f758137c-15a1-4f00-a37d-29d8943d0136-20,f758137c-15a1-4f00-a37d-29d8943d0136,20,eaa072e4-3f5c-44e2-967f-10fe7150956e-20,eaa072e4-3f5c-44e2-967f-10fe7150956e,20,PART002,370,Each
4d0f4594-d517-45cf-9718-066b035c614b-10,4d0f4594-d517-45cf-9718-066b035c614b,10,700c7fa1-4a36-4027-ac88-0fe33ad64f98-10,700c7fa1-4a36-4027-ac88-0fe33ad64f98,10,PART003-1,23,Each
7791a0f6-9d53-4f60-9ee8-4b55f75a6a53-10,7791a0f6-9d53-4f60-9ee8-4b55f75a6a53,10,700c7fa1-4a36-4027-ac88-0fe33ad64f98-10,700c7fa1-4a36-4027-ac88-0fe33ad64f98,10,PART003-1,27,Each
549ca127-ab5f-494b-8e67-d3a272e5c29e-10,549ca127-ab5f-494b-8e67-d3a272e5c29e,10,c96adca7-d41c-471d-8fad-edf6e1acc52c-10,c96adca7-d41c-471d-8fad-edf6e1acc52c,10,PART001,330,Each
549ca127-ab5f-494b-8e67-d3a272e5c29e-20,549ca127-ab5f-494b-8e67-d3a272e5c29e,20,c96adca7-d41c-471d-8fad-edf6e1acc52c-20,c96adca7-d41c-471d-8fad-edf6e1acc52c,20,PART003-1,390,Each
83c0c518-10d6-43f8-a2a5-87579985bd17-10,83c0c518-10d6-43f8-a2a5-87579985bd17,10,ba307200-51cf-44f2-8659-4e59fa0bb765-10,ba307200-51cf-44f2-8659-4e59fa0bb765,10,PART001,440,Each
f6279030-af3d-4e37-a986-0fcc5495381b-10,f6279030-af3d-4e37-a986-0fcc5495381b,10,4f20fdf7-8c6f-42e7-9622-c7f07f22b418-10,4f20fdf7-8c6f-42e7-9622-c7f07f22b418,10,PART003-3,140,Each
ea78b7bf-550e-4201-9cf3-17a27b0774d5-10,ea78b7bf-550e-4201-9cf3-17a27b0774d5,10,4f20fdf7-8c6f-42e7-9622-c7f07f22b418-20,4f20fdf7-8c6f-42e7-9622-c7f07f22b418,20,PART003,470,Each
9e932665-3fd4-4969-b3c8-a9c098f4e338-10,9e932665-3fd4-4969-b3c8-a9c098f4e338,10,e10c8025-874d-444f-847b-1f02fe43ff7f-10,e10c8025-874d-444f-847b-1f02fe43ff7f,10,PART006,210,Each
b78ac9b9-a77b-4ac0-9903-8cc5573dc222-10,b78ac9b9-a77b-4ac0-9903-8cc5573dc222,10,c8525c69-9011-4c35-8d6c-4b01bf63936a-10,c8525c69-9011-4c35-8d6c-4b01bf63936a,10,PART005,410,Each
b78ac9b9-a77b-4ac0-9903-8cc5573dc222-20,b78ac9b9-a77b-4ac0-9903-8cc5573dc222,20,c8525c69-9011-4c35-8d6c-4b01bf63936a-20,c8525c69-9011-4c35-8d6c-4b01bf63936a,20,PART003,450,Each
b78ac9b9-a77b-4ac0-9903-8cc5573dc222-30,b78ac9b9-a77b-4ac0-9903-8cc5573dc222,30,c8525c69-9011-4c35-8d6c-4b01bf63936a-30,c8525c69-9011-4c35-8d6c-4b01bf63936a,30,PART006,70,Each
1bde0a00-f2df-4a3a-b5cc-1db7e798d824-10,1bde0a00-f2df-4a3a-b5cc-1db7e798d824,10,97ee79d6-96f0-46b5-9c83-24eab1df314a-10,97ee79d6-96f0-46b5-9c83-24eab1df314a,10,PART006,250,Each
7a2971cc-0c66-4ab5-9f3e-819ab936ccb1-10,7a2971cc-0c66-4ab5-9f3e-819ab936ccb1,10,97ee79d6-96f0-46b5-9c83-24eab1df314a-20,97ee79d6-96f0-46b5-9c83-24eab1df314a,20,PART003,100,Each
9452e69d-91f9-479a-898e-982c2e1e09e5-10,9452e69d-91f9-479a-898e-982c2e1e09e5,10,c57b8ca1-3ecd-4aa5-885b-441ff745f8de-10,c57b8ca1-3ecd-4aa5-885b-441ff745f8de,10,PART002,240,Each
9452e69d-91f9-479a-898e-982c2e1e09e5-20,9452e69d-91f9-479a-898e-982c2e1e09e5,20,c57b8ca1-3ecd-4aa5-885b-441ff745f8de-20,c57b8ca1-3ecd-4aa5-885b-441ff745f8de,20,PART001,430,Each
a0cf6acd-1c16-4c25-ab0a-0f86366541a5-10,a0cf6acd-1c16-4c25-ab0a-0f86366541a5,10,e79f2c1e-1296-4330-9712-97cc41d8e8c8-10,e79f2c1e-1296-4330-9712-97cc41d8e8c8,10,PART003-3,300,Each
a0cf6acd-1c16-4c25-ab0a-0f86366541a5-20,a0cf6acd-1c16-4c25-ab0a-0f86366541a5,20,e79f2c1e-1296-4330-9712-97cc41d8e8c8-20,e79f2c1e-1296-4330-9712-97cc41d8e8c8,20,PART003,390,Each
a0cf6acd-1c16-4c25-ab0a-0f86366541a5-30,a0cf6acd-1c16-4c25-ab0a-0f86366541a5,30,e79f2c1e-1296-4330-9712-97cc41d8e8c8-30,e79f2c1e-1296-4330-9712-97cc41d8e8c8,30,PART006,110,Each
1a3eb11e-8ba2-4ae0-a4d6-fb3a249c7750-10,1a3eb11e-8ba2-4ae0-a4d6-fb3a249c7750,10,a376719d-c3fa-460f-adc3-cc541eaa384f-10,a376719d-c3fa-460f-adc3-cc541eaa384f,10,PART006,420,Each
1bb31420-195c-4c0b-8039-eec2cba550ba-10,1bb31420-195c-4c0b-8039-eec2cba550ba,10,a376719d-c3fa-460f-adc3-cc541eaa384f-20,a376719d-c3fa-460f-adc3-cc541eaa384f,20,PART004,230,Each
21b9b62e-1386-4806-825e-e1617335d2ea-10,21b9b62e-1386-4806-825e-e1617335d2ea,10,1d375e45-1643-4b6a-8d75-839fd88616d8-10,1d375e45-1643-4b6a-8d75-839fd88616d8,10,PART003-2,420,Each
fd6e15fb-2797-497b-bacb-fac1e43ef6f0-10,fd6e15fb-2797-497b-bacb-fac1e43ef6f0,10,4f680dd5-17a4-420c-a0a4-dc8dbc7bd432-10,4f680dd5-17a4-420c-a0a4-dc8dbc7bd432,10,PART003-2,390,Each
7e9174d0-54cd-449d-a5e0-7462ef55b234-10,7e9174d0-54cd-449d-a5e0-7462ef55b234,10,3224a466-0bb7-4791-a548-99eb6cf7e3af-10,3224a466-0bb7-4791-a548-99eb6cf7e3af,10,PART005,135,Each
e13856cf-c9df-4e51-9ad8-1522f4197377-10,e13856cf-c9df-4e51-9ad8-1522f4197377,10,3224a466-0bb7-4791-a548-99eb6cf7e3af-10,3224a466-0bb7-4791-a548-99eb6cf7e3af,10,PART005,45,Each
f6dd55f7-a937-48a1-a9a8-691f8d2961a3-10,f6dd55f7-a937-48a1-a9a8-691f8d2961a3,10,7eecec5f-6fad-45d2-ae2e-60f1753a547f-10,7eecec5f-6fad-45d2-ae2e-60f1753a547f,10,PART003-2,270,Each
9669a323-2253-46e7-8e6c-3e9e71a45733-10,9669a323-2253-46e7-8e6c-3e9e71a45733,10,68e099ec-41db-4f08-8453-7597162f941b-10,68e099ec-41db-4f08-8453-7597162f941b,10,PART006,220,Each
9669a323-2253-46e7-8e6c-3e9e71a45733-20,9669a323-2253-46e7-8e6c-3e9e71a45733,20,68e099ec-41db-4f08-8453-7597162f941b-20,68e099ec-41db-4f08-8453-7597162f941b,20,PART003-3,170,Each
951112e3-49cc-447a-9b70-6dd0b530023e-10,951112e3-49cc-447a-9b70-6dd0b530023e,10,df089223-cb5d-4b2a-a289-be0346b2cdd1-10,df089223-cb5d-4b2a-a289-be0346b2cdd1,10,PART003,164,Each
cdd52e65-f426-4ec3-a7a8-22ba43985935-10,cdd52e65-f426-4ec3-a7a8-22ba43985935,10,df089223-cb5d-4b2a-a289-be0346b2cdd1-10,df089223-cb5d-4b2a-a289-be0346b2cdd1,10,PART003,46,Each
879c132a-65c2-4277-88dc-3c346949d25a-10,879c132a-65c2-4277-88dc-3c346949d25a,10,272d4b68-4625-4404-b170-96b840ef3b38-10,272d4b68-4625-4404-b170-96b840ef3b38,10,PART002,120,Each
879c132a-65c2-4277-88dc-3c346949d25a-20,879c132a-65c2-4277-88dc-3c346949d25a,20,272d4b68-4625-4404-b170-96b840ef3b38-20,272d4b68-4625-4404-b170-96b840ef3b38,20,PART004,310,Each
879c132a-65c2-4277-88dc-3c346949d25a-30,879c132a-65c2-4277-88dc-3c346949d25a,30,272d4b68-4625-4404-b170-96b840ef3b38-30,272d4b68-4625-4404-b170-96b840ef3b38,30,PART001,100,Each
825c5f6f-1555-4a55-a9b2-a3e419e580f8-10,825c5f6f-1555-4a55-a9b2-a3e419e580f8,10,14d7b5e7-a89f-42c5-a50c-39962dbf6f31-10,14d7b5e7-a89f-42c5-a50c-39962dbf6f31,10,PART005,170,Each
825c5f6f-1555-4a55-a9b2-a3e419e580f8-20,825c5f6f-1555-4a55-a9b2-a3e419e580f8,20,14d7b5e7-a89f-42c5-a50c-39962dbf6f31-20,14d7b5e7-a89f-42c5-a50c-39962dbf6f31,20,PART002,160,Each
bfdd69b3-ca34-4712-9b13-b5f221f671b2-10,bfdd69b3-ca34-4712-9b13-b5f221f671b2,10,691f5243-f9da-4259-b6b3-b0e23002062e-20,691f5243-f9da-4259-b6b3-b0e23002062e,20,PART004,420,Each
4a3cf7c8-cc27-4b01-9165-4df2bee1eabc-10,4a3cf7c8-cc27-4b01-9165-4df2bee1eabc,10,691f5243-f9da-4259-b6b3-b0e23002062e-10,691f5243-f9da-4259-b6b3-b0e23002062e,10,PART006,270,Each
933077aa-e882-4579-80ef-cc94a7dc0e83-10,933077aa-e882-4579-80ef-cc94a7dc0e83,10,fa716668-2dac-4ab3-9347-f9f564f4e683-10,fa716668-2dac-4ab3-9347-f9f564f4e683,10,PART003-2,80,Each
933077aa-e882-4579-80ef-cc94a7dc0e83-20,933077aa-e882-4579-80ef-cc94a7dc0e83,20,fa716668-2dac-4ab3-9347-f9f564f4e683-20,fa716668-2dac-4ab3-9347-f9f564f4e683,20,PART003-1,300,Each
933077aa-e882-4579-80ef-cc94a7dc0e83-30,933077aa-e882-4579-80ef-cc94a7dc0e83,30,fa716668-2dac-4ab3-9347-f9f564f4e683-30,fa716668-2dac-4ab3-9347-f9f564f4e683,30,PART003,380,Each
23a1b121-981d-4d29-baa7-1616f493cb09-10,23a1b121-981d-4d29-baa7-1616f493cb09,10,e42fd745-e3b0-43e1-a85d-3b31a90dc7d5-10,e42fd745-e3b0-43e1-a85d-3b31a90dc7d5,10,PART003-2,200,Each
23a1b121-981d-4d29-baa7-1616f493cb09-20,23a1b121-981d-4d29-baa7-1616f493cb09,20,e42fd745-e3b0-43e1-a85d-3b31a90dc7d5-20,e42fd745-e3b0-43e1-a85d-3b31a90dc7d5,20,PART001,290,Each
23a1b121-981d-4d29-baa7-1616f493cb09-30,23a1b121-981d-4d29-baa7-1616f493cb09,30,e42fd745-e3b0-43e1-a85d-3b31a90dc7d5-30,e42fd745-e3b0-43e1-a85d-3b31a90dc7d5,30,PART003,250,Each
361943bd-4892-45e1-92e6-d7ecda937d3a-10,361943bd-4892-45e1-92e6-d7ecda937d3a,10,d36ac1c8-05b2-40dd-9e5c-107fed85e7ec-20,d36ac1c8-05b2-40dd-9e5c-107fed85e7ec,20,PART002,440,Each
ad308e32-2056-481f-9cab-8b3b21ca3cda-10,ad308e32-2056-481f-9cab-8b3b21ca3cda,10,d36ac1c8-05b2-40dd-9e5c-107fed85e7ec-10,d36ac1c8-05b2-40dd-9e5c-107fed85e7ec,10,PART003-1,280,Each
ad308e32-2056-481f-9cab-8b3b21ca3cda-20,ad308e32-2056-481f-9cab-8b3b21ca3cda,20,d36ac1c8-05b2-40dd-9e5c-107fed85e7ec-30,d36ac1c8-05b2-40dd-9e5c-107fed85e7ec,30,PART003,350,Each
7cdbab06-25d3-4e05-b9f6-88e474884be1-10,7cdbab06-25d3-4e05-b9f6-88e474884be1,10,e5f24eee-8d33-4fdc-baf0-610e0a97be46-10,e5f24eee-8d33-4fdc-baf0-610e0a97be46,10,PART003-2,450,Each
7cdbab06-25d3-4e05-b9f6-88e474884be1-20,7cdbab06-25d3-4e05-b9f6-88e474884be1,20,e5f24eee-8d33-4fdc-baf0-610e0a97be46-20,e5f24eee-8d33-4fdc-baf0-610e0a97be46,20,PART004,110,Each
e55e0c19-b6d9-46bc-9d69-f60d64470161-10,e55e0c19-b6d9-46bc-9d69-f60d64470161,10,99ca2a4a-4467-49b0-9647-ae62eb396688-10,99ca2a4a-4467-49b0-9647-ae62eb396688,10,PART001,160,Each
e55e0c19-b6d9-46bc-9d69-f60d64470161-20,e55e0c19-b6d9-46bc-9d69-f60d64470161,20,99ca2a4a-4467-49b0-9647-ae62eb396688-20,99ca2a4a-4467-49b0-9647-ae62eb396688,20,PART006,210,Each
bead5de1-8b80-4947-a227-ef2fea643db9-10,bead5de1-8b80-4947-a227-ef2fea643db9,10,4f1582cb-23f2-4de9-922b-cdad3246be18-20,4f1582cb-23f2-4de9-922b-cdad3246be18,20,PART003-3,190,Each
c6978b57-9d5c-42dc-b2b0-da74d9164dce-10,c6978b57-9d5c-42dc-b2b0-da74d9164dce,10,4f1582cb-23f2-4de9-922b-cdad3246be18-10,4f1582cb-23f2-4de9-922b-cdad3246be18,10,PART006,310,Each
c6978b57-9d5c-42dc-b2b0-da74d9164dce-20,c6978b57-9d5c-42dc-b2b0-da74d9164dce,20,4f1582cb-23f2-4de9-922b-cdad3246be18-30,4f1582cb-23f2-4de9-922b-cdad3246be18,30,PART003,440,Each
ed774170-de0a-499d-b38b-2525bbef0cdc-10,ed774170-de0a-499d-b38b-2525bbef0cdc,10,d2fcc587-60f5-4c7b-b2f2-e0a8bc826755-10,d2fcc587-60f5-4c7b-b2f2-e0a8bc826755,10,PART004,450,Each
ed774170-de0a-499d-b38b-2525bbef0cdc-20,ed774170-de0a-499d-b38b-2525bbef0cdc,20,d2fcc587-60f5-4c7b-b2f2-e0a8bc826755-20,d2fcc587-60f5-4c7b-b2f2-e0a8bc826755,20,PART003-1,130,Each
