ID,purchaseOrderId,lineNumber,ProductId,Quantity,unitOfMeasure,Status,Value,valueCurrency
ce85192c-130d-4492-99f1-34819e143501-10,ce85192c-130d-4492-99f1-34819e143501,10,PART003-2,330,Each,Active,49500,USD
ce85192c-130d-4492-99f1-34819e143501-20,ce85192c-130d-4492-99f1-34819e143501,20,PART001,100,Each,Active,22500,USD
bca416e5-c6b7-465a-b37b-3b061d57b9e2-10,bca416e5-c6b7-465a-b37b-3b061d57b9e2,10,PART003-3,420,Each,Active,84000,USD
886f51d2-1eb1-4aab-99d9-bcd0c1fa7557-10,886f51d2-1eb1-4aab-99d9-bcd0c1fa7557,10,PART003-3,470,Each,Active,94000,USD
886f51d2-1eb1-4aab-99d9-bcd0c1fa7557-20,886f51d2-1eb1-4aab-99d9-bcd0c1fa7557,20,PART004,360,Each,Active,63000,USD
886f51d2-1eb1-4aab-99d9-bcd0c1fa7557-30,886f51d2-1eb1-4aab-99d9-bcd0c1fa7557,30,PART002,350,Each,Active,26250,USD
b2590c83-d3fa-40b7-9f85-c5a84b682393-10,b2590c83-d3fa-40b7-9f85-c5a84b682393,10,PART003-1,200,Each,Active,20000,USD
b2590c83-d3fa-40b7-9f85-c5a84b682393-20,b2590c83-d3fa-40b7-9f85-c5a84b682393,20,PART002,430,Each,Active,32250,USD
aa2c396d-30db-4eb3-bf3d-7b86f15a9674-10,aa2c396d-30db-4eb3-bf3d-7b86f15a9674,10,PART003-2,100,Each,Active,15000,USD
aa2c396d-30db-4eb3-bf3d-7b86f15a9674-20,aa2c396d-30db-4eb3-bf3d-7b86f15a9674,20,PART003-3,500,Each,Active,100000,USD
c41ba7c8-909a-4146-8d03-949e9f17d48c-10,c41ba7c8-909a-4146-8d03-949e9f17d48c,10,PART006,120,Each,Active,24000,USD
d281b1cf-c416-4826-91d1-8946550e83f2-10,d281b1cf-c416-4826-91d1-8946550e83f2,10,PART004,70,Each,Active,12250,USD
1b76af37-df81-405a-902d-9a072c2ca8e2-10,1b76af37-df81-405a-902d-9a072c2ca8e2,10,PART004,260,Each,Active,45500,USD
1b76af37-df81-405a-902d-9a072c2ca8e2-20,1b76af37-df81-405a-902d-9a072c2ca8e2,20,PART001,310,Each,Active,69750,USD
31d2b301-d581-4d54-850d-75c6698cb92f-10,31d2b301-d581-4d54-850d-75c6698cb92f,10,PART003-1,140,Each,Active,14000,USD
31d2b301-d581-4d54-850d-75c6698cb92f-20,31d2b301-d581-4d54-850d-75c6698cb92f,20,PART003,310,Each,Active,46500,USD
31d2b301-d581-4d54-850d-75c6698cb92f-30,31d2b301-d581-4d54-850d-75c6698cb92f,30,PART004,480,Each,Active,84000,USD
aa10aaf5-44a8-4681-b6f9-0e3a3ec51d1b-10,aa10aaf5-44a8-4681-b6f9-0e3a3ec51d1b,10,PART003-2,220,Each,Active,33000,USD
aa10aaf5-44a8-4681-b6f9-0e3a3ec51d1b-20,aa10aaf5-44a8-4681-b6f9-0e3a3ec51d1b,20,PART003,210,Each,Active,31500,USD
b3224e97-40d1-4fca-b8ab-2ff577684951-10,b3224e97-40d1-4fca-b8ab-2ff577684951,10,PART004,260,Each,Active,45500,USD
b3224e97-40d1-4fca-b8ab-2ff577684951-20,b3224e97-40d1-4fca-b8ab-2ff577684951,20,PART003,100,Each,Active,15000,USD
b3224e97-40d1-4fca-b8ab-2ff577684951-30,b3224e97-40d1-4fca-b8ab-2ff577684951,30,PART001,310,Each,Active,69750,USD
eaa072e4-3f5c-44e2-967f-10fe7150956e-10,eaa072e4-3f5c-44e2-967f-10fe7150956e,10,PART004,440,Each,Active,77000,USD
eaa072e4-3f5c-44e2-967f-10fe7150956e-20,eaa072e4-3f5c-44e2-967f-10fe7150956e,20,PART002,370,Each,Active,27750,USD
700c7fa1-4a36-4027-ac88-0fe33ad64f98-10,700c7fa1-4a36-4027-ac88-0fe33ad64f98,10,PART003-1,50,Each,Active,5000,USD
c96adca7-d41c-471d-8fad-edf6e1acc52c-10,c96adca7-d41c-471d-8fad-edf6e1acc52c,10,PART001,330,Each,Active,74250,USD
c96adca7-d41c-471d-8fad-edf6e1acc52c-20,c96adca7-d41c-471d-8fad-edf6e1acc52c,20,PART003-1,390,Each,Active,39000,USD
ba307200-51cf-44f2-8659-4e59fa0bb765-10,ba307200-51cf-44f2-8659-4e59fa0bb765,10,PART001,440,Each,Active,99000,USD
4f20fdf7-8c6f-42e7-9622-c7f07f22b418-10,4f20fdf7-8c6f-42e7-9622-c7f07f22b418,10,PART003-3,140,Each,Active,28000,USD
4f20fdf7-8c6f-42e7-9622-c7f07f22b418-20,4f20fdf7-8c6f-42e7-9622-c7f07f22b418,20,PART003,470,Each,Active,70500,USD
e10c8025-874d-444f-847b-1f02fe43ff7f-10,e10c8025-874d-444f-847b-1f02fe43ff7f,10,PART006,210,Each,Active,42000,USD
c8525c69-9011-4c35-8d6c-4b01bf63936a-10,c8525c69-9011-4c35-8d6c-4b01bf63936a,10,PART005,410,Each,Active,61500,USD
c8525c69-9011-4c35-8d6c-4b01bf63936a-20,c8525c69-9011-4c35-8d6c-4b01bf63936a,20,PART003,450,Each,Active,67500,USD
c8525c69-9011-4c35-8d6c-4b01bf63936a-30,c8525c69-9011-4c35-8d6c-4b01bf63936a,30,PART006,70,Each,Active,14000,USD
97ee79d6-96f0-46b5-9c83-24eab1df314a-10,97ee79d6-96f0-46b5-9c83-24eab1df314a,10,PART006,250,Each,Active,50000,USD
97ee79d6-96f0-46b5-9c83-24eab1df314a-20,97ee79d6-96f0-46b5-9c83-24eab1df314a,20,PART003,100,Each,Active,15000,USD
c57b8ca1-3ecd-4aa5-885b-441ff745f8de-10,c57b8ca1-3ecd-4aa5-885b-441ff745f8de,10,PART002,240,Each,Active,18000,USD
c57b8ca1-3ecd-4aa5-885b-441ff745f8de-20,c57b8ca1-3ecd-4aa5-885b-441ff745f8de,20,PART001,430,Each,Active,96750,USD
e79f2c1e-1296-4330-9712-97cc41d8e8c8-10,e79f2c1e-1296-4330-9712-97cc41d8e8c8,10,PART003-3,300,Each,Active,60000,USD
e79f2c1e-1296-4330-9712-97cc41d8e8c8-20,e79f2c1e-1296-4330-9712-97cc41d8e8c8,20,PART003,390,Each,Active,58500,USD
e79f2c1e-1296-4330-9712-97cc41d8e8c8-30,e79f2c1e-1296-4330-9712-97cc41d8e8c8,30,PART006,110,Each,Active,22000,USD
a376719d-c3fa-460f-adc3-cc541eaa384f-10,a376719d-c3fa-460f-adc3-cc541eaa384f,10,PART006,420,Each,Active,84000,USD
a376719d-c3fa-460f-adc3-cc541eaa384f-20,a376719d-c3fa-460f-adc3-cc541eaa384f,20,PART004,230,Each,Active,40250,USD
1d375e45-1643-4b6a-8d75-839fd88616d8-10,1d375e45-1643-4b6a-8d75-839fd88616d8,10,PART003-2,420,Each,Active,63000,USD
4f680dd5-17a4-420c-a0a4-dc8dbc7bd432-10,4f680dd5-17a4-420c-a0a4-dc8dbc7bd432,10,PART003-2,390,Each,Active,58500,USD
3224a466-0bb7-4791-a548-99eb6cf7e3af-10,3224a466-0bb7-4791-a548-99eb6cf7e3af,10,PART005,180,Each,Active,27000,USD
7eecec5f-6fad-45d2-ae2e-60f1753a547f-10,7eecec5f-6fad-45d2-ae2e-60f1753a547f,10,PART003-2,270,Each,Active,40500,USD
68e099ec-41db-4f08-8453-7597162f941b-10,68e099ec-41db-4f08-8453-7597162f941b,10,PART006,220,Each,Active,44000,USD
68e099ec-41db-4f08-8453-7597162f941b-20,68e099ec-41db-4f08-8453-7597162f941b,20,PART003-3,170,Each,Active,34000,USD
df089223-cb5d-4b2a-a289-be0346b2cdd1-10,df089223-cb5d-4b2a-a289-be0346b2cdd1,10,PART003,210,Each,Active,31500,USD
272d4b68-4625-4404-b170-96b840ef3b38-10,272d4b68-4625-4404-b170-96b840ef3b38,10,PART002,120,Each,Active,9000,USD
272d4b68-4625-4404-b170-96b840ef3b38-20,272d4b68-4625-4404-b170-96b840ef3b38,20,PART004,310,Each,Active,54250,USD
272d4b68-4625-4404-b170-96b840ef3b38-30,272d4b68-4625-4404-b170-96b840ef3b38,30,PART001,100,Each,Active,22500,USD
14d7b5e7-a89f-42c5-a50c-39962dbf6f31-10,14d7b5e7-a89f-42c5-a50c-39962dbf6f31,10,PART005,170,Each,Active,25500,USD
14d7b5e7-a89f-42c5-a50c-39962dbf6f31-20,14d7b5e7-a89f-42c5-a50c-39962dbf6f31,20,PART002,160,Each,Active,12000,USD
691f5243-f9da-4259-b6b3-b0e23002062e-10,691f5243-f9da-4259-b6b3-b0e23002062e,10,PART006,270,Each,Active,54000,USD
691f5243-f9da-4259-b6b3-b0e23002062e-20,691f5243-f9da-4259-b6b3-b0e23002062e,20,PART004,420,Each,Active,73500,USD
fa716668-2dac-4ab3-9347-f9f564f4e683-10,fa716668-2dac-4ab3-9347-f9f564f4e683,10,PART003-2,80,Each,Active,12000,USD
fa716668-2dac-4ab3-9347-f9f564f4e683-20,fa716668-2dac-4ab3-9347-f9f564f4e683,20,PART003-1,300,Each,Active,30000,USD
fa716668-2dac-4ab3-9347-f9f564f4e683-30,fa716668-2dac-4ab3-9347-f9f564f4e683,30,PART003,380,Each,Active,57000,USD
e42fd745-e3b0-43e1-a85d-3b31a90dc7d5-10,e42fd745-e3b0-43e1-a85d-3b31a90dc7d5,10,PART003-2,200,Each,Active,30000,USD
e42fd745-e3b0-43e1-a85d-3b31a90dc7d5-20,e42fd745-e3b0-43e1-a85d-3b31a90dc7d5,20,PART001,290,Each,Active,65250,USD
e42fd745-e3b0-43e1-a85d-3b31a90dc7d5-30,e42fd745-e3b0-43e1-a85d-3b31a90dc7d5,30,PART003,250,Each,Active,37500,USD
d36ac1c8-05b2-40dd-9e5c-107fed85e7ec-10,d36ac1c8-05b2-40dd-9e5c-107fed85e7ec,10,PART003-1,280,Each,Active,28000,USD
d36ac1c8-05b2-40dd-9e5c-107fed85e7ec-20,d36ac1c8-05b2-40dd-9e5c-107fed85e7ec,20,PART002,440,Each,Active,33000,USD
d36ac1c8-05b2-40dd-9e5c-107fed85e7ec-30,d36ac1c8-05b2-40dd-9e5c-107fed85e7ec,30,PART003,350,Each,Active,52500,USD
e5f24eee-8d33-4fdc-baf0-610e0a97be46-10,e5f24eee-8d33-4fdc-baf0-610e0a97be46,10,PART003-2,450,Each,Active,67500,USD
e5f24eee-8d33-4fdc-baf0-610e0a97be46-20,e5f24eee-8d33-4fdc-baf0-610e0a97be46,20,PART004,110,Each,Active,19250,USD
99ca2a4a-4467-49b0-9647-ae62eb396688-10,99ca2a4a-4467-49b0-9647-ae62eb396688,10,PART001,160,Each,Active,36000,USD
99ca2a4a-4467-49b0-9647-ae62eb396688-20,99ca2a4a-4467-49b0-9647-ae62eb396688,20,PART006,210,Each,Active,42000,USD
4f1582cb-23f2-4de9-922b-cdad3246be18-10,4f1582cb-23f2-4de9-922b-cdad3246be18,10,PART006,310,Each,Active,62000,USD
4f1582cb-23f2-4de9-922b-cdad3246be18-20,4f1582cb-23f2-4de9-922b-cdad3246be18,20,PART003-3,190,Each,Active,38000,USD
4f1582cb-23f2-4de9-922b-cdad3246be18-30,4f1582cb-23f2-4de9-922b-cdad3246be18,30,PART003,440,Each,Active,66000,USD
d2fcc587-60f5-4c7b-b2f2-e0a8bc826755-10,d2fcc587-60f5-4c7b-b2f2-e0a8bc826755,10,PART004,450,Each,Active,78750,USD
d2fcc587-60f5-4c7b-b2f2-e0a8bc826755-20,d2fcc587-60f5-4c7b-b2f2-e0a8bc826755,20,PART003-1,130,Each,Active,13000,USD
5f41924b-5d89-491b-8b9e-cb883c1f1274-10,5f41924b-5d89-491b-8b9e-cb883c1f1274,10,PART006,280,Each,Active,56000,USD
c078ed3c-1a52-46ea-82c3-1b7183ff8f71-10,c078ed3c-1a52-46ea-82c3-1b7183ff8f71,10,PART003-2,410,Each,Active,61500,USD
c078ed3c-1a52-46ea-82c3-1b7183ff8f71-20,c078ed3c-1a52-46ea-82c3-1b7183ff8f71,20,PART005,340,Each,Active,51000,USD
a096f9ef-1e70-4047-a94a-344acd2b2e26-10,a096f9ef-1e70-4047-a94a-344acd2b2e26,10,PART003-2,260,Each,Active,39000,USD
a16031d3-c0b3-44e0-a42e-82afa9433a5d-10,a16031d3-c0b3-44e0-a42e-82afa9433a5d,10,PART003-2,450,Each,Active,67500,USD
0527dac3-1c9f-4ab5-9674-5526a3a95917-10,0527dac3-1c9f-4ab5-9674-5526a3a95917,10,PART004,480,Each,Active,84000,USD
0527dac3-1c9f-4ab5-9674-5526a3a95917-20,0527dac3-1c9f-4ab5-9674-5526a3a95917,20,PART002,260,Each,Active,19500,USD
28915a92-4373-4d38-b47f-9e347d15dbf4-10,28915a92-4373-4d38-b47f-9e347d15dbf4,10,PART002,410,Each,Active,30750,USD
4788cc6e-9378-4550-b0c4-80ab71c033c1-10,4788cc6e-9378-4550-b0c4-80ab71c033c1,10,PART002,180,Each,Active,13500,USD
d42bc04a-3099-438e-b911-5ca3033e2767-10,d42bc04a-3099-438e-b911-5ca3033e2767,10,PART003-2,430,Each,Active,64500,USD
d42bc04a-3099-438e-b911-5ca3033e2767-20,d42bc04a-3099-438e-b911-5ca3033e2767,20,PART001,290,Each,Active,65250,USD
e5a6f60a-df11-4067-a08b-1441891e110f-10,e5a6f60a-df11-4067-a08b-1441891e110f,10,PART003,130,Each,Active,19500,USD
e5a6f60a-df11-4067-a08b-1441891e110f-20,e5a6f60a-df11-4067-a08b-1441891e110f,20,PART001,410,Each,Active,92250,USD
e5a6f60a-df11-4067-a08b-1441891e110f-30,e5a6f60a-df11-4067-a08b-1441891e110f,30,PART005,370,Each,Active,55500,USD
61bfb2a7-c655-4397-921f-cbd791d980a3-10,61bfb2a7-c655-4397-921f-cbd791d980a3,10,PART004,250,Each,Active,43750,USD
61bfb2a7-c655-4397-921f-cbd791d980a3-20,61bfb2a7-c655-4397-921f-cbd791d980a3,20,PART001,430,Each,Active,96750,USD
6363295d-885f-4090-a5bb-29c752cd1cac-10,6363295d-885f-4090-a5bb-29c752cd1cac,10,PART003-3,180,Each,Active,36000,USD
0f57c8c8-0699-43c1-9222-d65c40d417e3-10,0f57c8c8-0699-43c1-9222-d65c40d417e3,10,PART002,230,Each,Active,17250,USD
0f57c8c8-0699-43c1-9222-d65c40d417e3-20,0f57c8c8-0699-43c1-9222-d65c40d417e3,20,PART003,100,Each,Active,15000,USD
3f17a6c7-82bd-4d6b-84e5-88c0314a4fc9-10,3f17a6c7-82bd-4d6b-84e5-88c0314a4fc9,10,PART003-2,500,Each,Active,75000,USD
3f17a6c7-82bd-4d6b-84e5-88c0314a4fc9-20,3f17a6c7-82bd-4d6b-84e5-88c0314a4fc9,20,PART003,230,Each,Active,34500,USD
3f17a6c7-82bd-4d6b-84e5-88c0314a4fc9-30,3f17a6c7-82bd-4d6b-84e5-88c0314a4fc9,30,PART003-3,330,Each,Active,66000,USD
20fe7bbf-1712-418e-86b3-bbeb7b191ae3-10,20fe7bbf-1712-418e-86b3-bbeb7b191ae3,10,PART003-3,210,Each,Active,42000,USD
20fe7bbf-1712-418e-86b3-bbeb7b191ae3-20,20fe7bbf-1712-418e-86b3-bbeb7b191ae3,20,PART003,250,Each,Active,37500,USD
20fe7bbf-1712-418e-86b3-bbeb7b191ae3-30,20fe7bbf-1712-418e-86b3-bbeb7b191ae3,30,PART005,500,Each,Active,75000,USD
3dffe620-ddc5-476d-bc3e-bcf922b1ba8d-10,3dffe620-ddc5-476d-bc3e-bcf922b1ba8d,10,PART003,110,Each,Active,16500,USD
3dffe620-ddc5-476d-bc3e-bcf922b1ba8d-20,3dffe620-ddc5-476d-bc3e-bcf922b1ba8d,20,PART004,190,Each,Active,33250,USD
3dffe620-ddc5-476d-bc3e-bcf922b1ba8d-30,3dffe620-ddc5-476d-bc3e-bcf922b1ba8d,30,PART001,150,Each,Active,33750,USD
b955637f-58d9-4d38-812e-6922a596952a-10,b955637f-58d9-4d38-812e-6922a596952a,10,PART006,300,Each,Active,60000,USD
b955637f-58d9-4d38-812e-6922a596952a-20,b955637f-58d9-4d38-812e-6922a596952a,20,PART003-1,200,Each,Active,20000,USD
f952d44b-4573-44d7-b4c8-e7f36f080c1b-10,f952d44b-4573-44d7-b4c8-e7f36f080c1b,10,PART003,410,Each,Active,61500,USD
f952d44b-4573-44d7-b4c8-e7f36f080c1b-20,f952d44b-4573-44d7-b4c8-e7f36f080c1b,20,PART004,380,Each,Active,66500,USD
03ec1455-3be6-4bef-bbc4-b2155f88ca03-10,03ec1455-3be6-4bef-bbc4-b2155f88ca03,10,PART003,350,Each,Active,52500,USD
03ec1455-3be6-4bef-bbc4-b2155f88ca03-20,03ec1455-3be6-4bef-bbc4-b2155f88ca03,20,PART006,160,Each,Active,32000,USD
03ec1455-3be6-4bef-bbc4-b2155f88ca03-30,03ec1455-3be6-4bef-bbc4-b2155f88ca03,30,PART001,220,Each,Active,49500,USD
0e82bf0b-ffa4-4884-80fc-bdeb761015e4-10,0e82bf0b-ffa4-4884-80fc-bdeb761015e4,10,PART005,270,Each,Active,40500,USD
cfbcfa7b-1a44-48ee-9c80-926171ab4f7c-10,cfbcfa7b-1a44-48ee-9c80-926171ab4f7c,10,PART003-1,500,Each,Active,50000,USD
cfbcfa7b-1a44-48ee-9c80-926171ab4f7c-20,cfbcfa7b-1a44-48ee-9c80-926171ab4f7c,20,PART005,250,Each,Active,37500,USD
ee25bb82-c77f-4070-8619-e658fa21f23e-10,ee25bb82-c77f-4070-8619-e658fa21f23e,10,PART001,220,Each,Active,49500,USD
48b207c6-baa8-4fd5-ad45-3431d0e1ff10-10,48b207c6-baa8-4fd5-ad45-3431d0e1ff10,10,PART004,300,Each,Active,52500,USD
d9cd66d6-573b-4775-9889-6963402f14eb-10,d9cd66d6-573b-4775-9889-6963402f14eb,10,PART001,190,Each,Active,42750,USD
d9cd66d6-573b-4775-9889-6963402f14eb-20,d9cd66d6-573b-4775-9889-6963402f14eb,20,PART003-1,390,Each,Active,39000,USD
d9cd66d6-573b-4775-9889-6963402f14eb-30,d9cd66d6-573b-4775-9889-6963402f14eb,30,PART003-3,160,Each,Active,32000,USD
d65c660b-33e4-48d4-82b3-581532ec0fe1-10,d65c660b-33e4-48d4-82b3-581532ec0fe1,10,PART004,400,Each,Active,70000,USD
d65c660b-33e4-48d4-82b3-581532ec0fe1-20,d65c660b-33e4-48d4-82b3-581532ec0fe1,20,PART003,160,Each,Active,24000,USD
81b54c2b-80f9-4427-8e1b-170609f3bdff-10,81b54c2b-80f9-4427-8e1b-170609f3bdff,10,PART004,270,Each,Active,47250,USD
a93a3485-bb19-4861-979a-0d4ffbe26603-10,a93a3485-bb19-4861-979a-0d4ffbe26603,10,PART001,360,Each,Active,81000,USD
a93a3485-bb19-4861-979a-0d4ffbe26603-20,a93a3485-bb19-4861-979a-0d4ffbe26603,20,PART003,90,Each,Active,13500,USD
a93a3485-bb19-4861-979a-0d4ffbe26603-30,a93a3485-bb19-4861-979a-0d4ffbe26603,30,PART003-1,70,Each,Active,7000,USD
8aaf4ab7-6ef0-4020-b71b-be2f348b34de-10,8aaf4ab7-6ef0-4020-b71b-be2f348b34de,10,PART006,140,Each,Active,28000,USD
8aaf4ab7-6ef0-4020-b71b-be2f348b34de-20,8aaf4ab7-6ef0-4020-b71b-be2f348b34de,20,PART003-1,500,Each,Active,50000,USD
8aaf4ab7-6ef0-4020-b71b-be2f348b34de-30,8aaf4ab7-6ef0-4020-b71b-be2f348b34de,30,PART003,50,Each,Active,7500,USD
1e127b12-383f-4170-910a-c5104c384cee-10,1e127b12-383f-4170-910a-c5104c384cee,10,PART001,170,Each,Active,38250,USD
1e127b12-383f-4170-910a-c5104c384cee-20,1e127b12-383f-4170-910a-c5104c384cee,20,PART004,310,Each,Active,54250,USD
1e127b12-383f-4170-910a-c5104c384cee-30,1e127b12-383f-4170-910a-c5104c384cee,30,PART005,240,Each,Active,36000,USD
a57323f1-8f57-41ba-998a-9f24f46af310-10,a57323f1-8f57-41ba-998a-9f24f46af310,10,PART002,460,Each,Active,34500,USD
a57323f1-8f57-41ba-998a-9f24f46af310-20,a57323f1-8f57-41ba-998a-9f24f46af310,20,PART006,440,Each,Active,88000,USD
1696cdd8-b128-4481-94f7-3f1dcc6b8807-10,1696cdd8-b128-4481-94f7-3f1dcc6b8807,10,PART006,440,Each,Active,88000,USD
1696cdd8-b128-4481-94f7-3f1dcc6b8807-20,1696cdd8-b128-4481-94f7-3f1dcc6b8807,20,PART001,120,Each,Active,27000,USD
ad3eab72-726f-43d4-a479-52bd9c51740f-10,ad3eab72-726f-43d4-a479-52bd9c51740f,10,PART003-3,240,Each,Active,48000,USD
ad3eab72-726f-43d4-a479-52bd9c51740f-20,ad3eab72-726f-43d4-a479-52bd9c51740f,20,PART003,140,Each,Active,21000,USD
ad3eab72-726f-43d4-a479-52bd9c51740f-30,ad3eab72-726f-43d4-a479-52bd9c51740f,30,PART001,140,Each,Active,31500,USD
2458af46-92fe-4e55-a2ff-49b7de54f932-10,2458af46-92fe-4e55-a2ff-49b7de54f932,10,PART004,200,Each,Active,35000,USD
2458af46-92fe-4e55-a2ff-49b7de54f932-20,2458af46-92fe-4e55-a2ff-49b7de54f932,20,PART003,140,Each,Active,21000,USD
c1fd0115-1cf7-4663-8fc6-a3fdcdfdde58-10,c1fd0115-1cf7-4663-8fc6-a3fdcdfdde58,10,PART003-1,80,Each,Active,8000,USD
c1fd0115-1cf7-4663-8fc6-a3fdcdfdde58-20,c1fd0115-1cf7-4663-8fc6-a3fdcdfdde58,20,PART005,430,Each,Active,64500,USD
048e07bb-46cf-463b-8d83-77a09ffe488c-10,048e07bb-46cf-463b-8d83-77a09ffe488c,10,PART004,320,Each,Active,56000,USD
048e07bb-46cf-463b-8d83-77a09ffe488c-20,048e07bb-46cf-463b-8d83-77a09ffe488c,20,PART003-1,500,Each,Active,50000,USD
cf925c43-5fd6-4adf-8c98-6040472b5deb-10,cf925c43-5fd6-4adf-8c98-6040472b5deb,10,PART003-1,420,Each,Active,42000,USD
cf925c43-5fd6-4adf-8c98-6040472b5deb-20,cf925c43-5fd6-4adf-8c98-6040472b5deb,20,PART003-3,270,Each,Active,54000,USD
cf925c43-5fd6-4adf-8c98-6040472b5deb-30,cf925c43-5fd6-4adf-8c98-6040472b5deb,30,PART002,50,Each,Active,3750,USD
5a1bc1a6-3f50-4205-915f-2d70ad0042da-10,5a1bc1a6-3f50-4205-915f-2d70ad0042da,10,PART002,460,Each,Active,34500,USD
1b555832-a029-44e1-92a6-2920f5d011de-10,1b555832-a029-44e1-92a6-2920f5d011de,10,PART004,410,Each,Active,71750,USD
1b555832-a029-44e1-92a6-2920f5d011de-20,1b555832-a029-44e1-92a6-2920f5d011de,20,PART003-1,70,Each,Active,7000,USD
3514d8e5-8ca5-4799-9274-a64346338cb9-10,3514d8e5-8ca5-4799-9274-a64346338cb9,10,PART001,370,Each,Active,83250,USD
3514d8e5-8ca5-4799-9274-a64346338cb9-20,3514d8e5-8ca5-4799-9274-a64346338cb9,20,PART003-2,200,Each,Active,30000,USD
3514d8e5-8ca5-4799-9274-a64346338cb9-30,3514d8e5-8ca5-4799-9274-a64346338cb9,30,PART003-3,220,Each,Active,44000,USD
7c4b9725-f033-410c-aba8-865a473e2a55-10,7c4b9725-f033-410c-aba8-865a473e2a55,10,PART003,280,Each,Active,42000,USD
7c4b9725-f033-410c-aba8-865a473e2a55-20,7c4b9725-f033-410c-aba8-865a473e2a55,20,PART004,330,Each,Active,57750,USD
0b2d1575-3d2a-4832-bbca-12e589e92780-10,0b2d1575-3d2a-4832-bbca-12e589e92780,10,PART006,290,Each,Active,58000,USD
80887f4a-7e51-4826-ad8a-c1d9fbb2a417-10,80887f4a-7e51-4826-ad8a-c1d9fbb2a417,10,PART003-1,90,Each,Active,9000,USD
19966306-b728-44a5-bf0f-5f2b091e1429-10,19966306-b728-44a5-bf0f-5f2b091e1429,10,PART006,300,Each,Active,60000,USD
19966306-b728-44a5-bf0f-5f2b091e1429-20,19966306-b728-44a5-bf0f-5f2b091e1429,20,PART003-3,380,Each,Active,76000,USD
7b735b6b-cd65-4821-ba4e-6832b8b4bb70-10,7b735b6b-cd65-4821-ba4e-6832b8b4bb70,10,PART003-1,240,Each,Active,24000,USD
085a5282-e835-404b-81ce-d9631f345157-10,085a5282-e835-404b-81ce-d9631f345157,10,PART006,180,Each,Active,36000,USD
085a5282-e835-404b-81ce-d9631f345157-20,085a5282-e835-404b-81ce-d9631f345157,20,PART004,60,Each,Active,10500,USD
84be3817-0b9c-4ba2-918c-4b99d080f444-10,84be3817-0b9c-4ba2-918c-4b99d080f444,10,PART003-3,340,Each,Active,68000,USD
24b34fe4-12e7-463e-b297-87a98d432dc4-10,24b34fe4-12e7-463e-b297-87a98d432dc4,10,PART001,190,Each,Active,42750,USD
127c01bc-ca3f-49f7-a160-c2f38ec110a3-10,127c01bc-ca3f-49f7-a160-c2f38ec110a3,10,PART003-1,120,Each,Active,12000,USD
127c01bc-ca3f-49f7-a160-c2f38ec110a3-20,127c01bc-ca3f-49f7-a160-c2f38ec110a3,20,PART004,430,Each,Active,75250,USD
ee35c03d-fec4-4f1b-9a1c-b171794bd074-10,ee35c03d-fec4-4f1b-9a1c-b171794bd074,10,PART004,420,Each,Active,73500,USD
ee35c03d-fec4-4f1b-9a1c-b171794bd074-20,ee35c03d-fec4-4f1b-9a1c-b171794bd074,20,PART003-1,270,Each,Active,27000,USD
f1b0791d-7a45-43c1-834d-ab8af92ddc40-10,f1b0791d-7a45-43c1-834d-ab8af92ddc40,10,PART003-3,380,Each,Active,76000,USD
f1b0791d-7a45-43c1-834d-ab8af92ddc40-20,f1b0791d-7a45-43c1-834d-ab8af92ddc40,20,PART003-2,70,Each,Active,10500,USD
051939f9-f183-4575-9b36-6b656b91ddb0-10,051939f9-f183-4575-9b36-6b656b91ddb0,10,PART003-2,120,Each,Active,18000,USD
7e3104d7-b7bd-40bd-aced-cc2a86dde415-10,7e3104d7-b7bd-40bd-aced-cc2a86dde415,10,PART001,360,Each,Active,81000,USD
7d371b56-2cac-45b4-8142-a1bf2665f0f7-10,7d371b56-2cac-45b4-8142-a1bf2665f0f7,10,PART003-2,460,Each,Active,69000,USD
7d371b56-2cac-45b4-8142-a1bf2665f0f7-20,7d371b56-2cac-45b4-8142-a1bf2665f0f7,20,PART004,210,Each,Active,36750,USD
2a26ae90-92fa-4e3f-8968-4fa2c88242da-10,2a26ae90-92fa-4e3f-8968-4fa2c88242da,10,PART003-1,230,Each,Active,23000,USD
2a26ae90-92fa-4e3f-8968-4fa2c88242da-20,2a26ae90-92fa-4e3f-8968-4fa2c88242da,20,PART005,340,Each,Active,51000,USD
6e1da6b1-e3a5-480f-8fe5-45728438d475-10,6e1da6b1-e3a5-480f-8fe5-45728438d475,10,PART003-2,430,Each,Active,64500,USD
6e1da6b1-e3a5-480f-8fe5-45728438d475-20,6e1da6b1-e3a5-480f-8fe5-45728438d475,20,PART003-3,200,Each,Active,40000,USD
de440e20-b4d2-4bf0-b4d4-f32a516fdab8-10,de440e20-b4d2-4bf0-b4d4-f32a516fdab8,10,PART003-1,130,Each,Active,13000,USD
de440e20-b4d2-4bf0-b4d4-f32a516fdab8-20,de440e20-b4d2-4bf0-b4d4-f32a516fdab8,20,PART001,170,Each,Active,38250,USD
de440e20-b4d2-4bf0-b4d4-f32a516fdab8-30,de440e20-b4d2-4bf0-b4d4-f32a516fdab8,30,PART005,460,Each,Active,69000,USD
7cbdb875-6a5e-46cf-a274-32035ffd5d51-10,7cbdb875-6a5e-46cf-a274-32035ffd5d51,10,PART005,50,Each,Active,7500,USD
