ID,salesOrderId,lineNumber,ProductId,Quantity,unitOfMeasure,Status,Value,valueCurrency
f30ce359-3435-48d1-ad50-2db35f91d29a-20,f30ce359-3435-48d1-ad50-2db35f91d29a,20,PROD001,500,Each,Active,450000,USD
1d3188f8-8474-4b4a-8c8c-c64043169beb-10,1d3188f8-8474-4b4a-8c8c-c64043169beb,10,PROD002,80,Each,Active,80000,USD
1d3188f8-8474-4b4a-8c8c-c64043169beb-20,1d3188f8-8474-4b4a-8c8c-c64043169beb,20,PROD007,360,Each,Active,108000,USD
1d3188f8-8474-4b4a-8c8c-c64043169beb-30,1d3188f8-8474-4b4a-8c8c-c64043169beb,30,PROD006,110,Each,Active,88000,USD
7ae79633-5efc-4bb9-aa55-5dda7343c5b0-10,7ae79633-5efc-4bb9-aa55-5dda7343c5b0,10,PROD004,230,Each,Active,92000,USD
7ae79633-5efc-4bb9-aa55-5dda7343c5b0-20,7ae79633-5efc-4bb9-aa55-5dda7343c5b0,20,PROD007,150,Each,Active,45000,USD
96bdcd97-6741-4252-a2fc-99869929212e-10,96bdcd97-6741-4252-a2fc-99869929212e,10,PROD002,240,Each,Active,240000,USD
b4df46ff-adc4-456e-9fc9-79294469ced6-10,b4df46ff-adc4-456e-9fc9-79294469ced6,10,PROD004,460,Each,Active,184000,USD
f131a424-d681-494d-b275-de92e34fdbbd-10,f131a424-d681-494d-b275-de92e34fdbbd,10,PROD006,60,Each,Active,48000,USD
70ccdd56-a41f-4aca-9e4a-772c38758b20-10,70ccdd56-a41f-4aca-9e4a-772c38758b20,10,PROD003,480,Each,Active,576000,USD
176d8a2a-a53f-43ca-8617-ec20fafa0b32-10,176d8a2a-a53f-43ca-8617-ec20fafa0b32,10,PROD008,180,Each,Active,72000,USD
62047803-1a88-4b91-8719-def4c55d5d44-10,62047803-1a88-4b91-8719-def4c55d5d44,10,PROD009,490,Each,Active,245000,USD
62047803-1a88-4b91-8719-def4c55d5d44-20,62047803-1a88-4b91-8719-def4c55d5d44,20,PROD007,330,Each,Active,99000,USD
dc2029fc-d729-4f96-8c50-2fb7b11a7669-10,dc2029fc-d729-4f96-8c50-2fb7b11a7669,10,PROD005,280,Each,Active,168000,USD
dc2029fc-d729-4f96-8c50-2fb7b11a7669-20,dc2029fc-d729-4f96-8c50-2fb7b11a7669,20,PROD008,230,Each,Active,92000,USD
97a119c5-57a6-46ad-94aa-71e104f15b70-10,97a119c5-57a6-46ad-94aa-71e104f15b70,10,PROD008,390,Each,Active,156000,USD
c399e5b7-6f1a-40ac-bf6b-e30ab0d7a0f3-10,c399e5b7-6f1a-40ac-bf6b-e30ab0d7a0f3,10,PROD003,490,Each,Active,588000,USD
c399e5b7-6f1a-40ac-bf6b-e30ab0d7a0f3-20,c399e5b7-6f1a-40ac-bf6b-e30ab0d7a0f3,20,PROD007,410,Each,Active,123000,USD
2c638db9-b60f-4224-b4ea-8a3625f8000b-10,2c638db9-b60f-4224-b4ea-8a3625f8000b,10,PROD002,450,Each,Active,450000,USD
2c638db9-b60f-4224-b4ea-8a3625f8000b-20,2c638db9-b60f-4224-b4ea-8a3625f8000b,20,PROD004,80,Each,Active,32000,USD
246c64f3-662e-4d88-932f-49f13e616955-10,246c64f3-662e-4d88-932f-49f13e616955,10,PROD007,430,Each,Active,129000,USD
246c64f3-662e-4d88-932f-49f13e616955-20,246c64f3-662e-4d88-932f-49f13e616955,20,PROD005,410,Each,Active,246000,USD
808ee033-46b5-4071-93cb-376122d6fe85-10,808ee033-46b5-4071-93cb-376122d6fe85,10,PROD006,490,Each,Active,392000,USD
808ee033-46b5-4071-93cb-376122d6fe85-20,808ee033-46b5-4071-93cb-376122d6fe85,20,PROD008,410,Each,Active,164000,USD
0a65beed-43e6-4f11-be01-b993f09dbe55-10,0a65beed-43e6-4f11-be01-b993f09dbe55,10,PROD001,60,Each,Active,54000,USD
0a65beed-43e6-4f11-be01-b993f09dbe55-20,0a65beed-43e6-4f11-be01-b993f09dbe55,20,PROD008,410,Each,Active,164000,USD
0a65beed-43e6-4f11-be01-b993f09dbe55-30,0a65beed-43e6-4f11-be01-b993f09dbe55,30,PROD006,180,Each,Active,144000,USD
3272e026-6d73-47c9-93a5-3bfa5bc9d780-10,3272e026-6d73-47c9-93a5-3bfa5bc9d780,10,PROD001,250,Each,Active,225000,USD
3272e026-6d73-47c9-93a5-3bfa5bc9d780-20,3272e026-6d73-47c9-93a5-3bfa5bc9d780,20,PROD009,390,Each,Active,195000,USD
3272e026-6d73-47c9-93a5-3bfa5bc9d780-30,3272e026-6d73-47c9-93a5-3bfa5bc9d780,30,PROD002,400,Each,Active,400000,USD
48aa9b5b-89f5-42d6-8afc-c9fe62078e46-10,48aa9b5b-89f5-42d6-8afc-c9fe62078e46,10,PROD005,240,Each,Active,144000,USD
48aa9b5b-89f5-42d6-8afc-c9fe62078e46-20,48aa9b5b-89f5-42d6-8afc-c9fe62078e46,20,PROD004,410,Each,Active,164000,USD
d44965c8-e84b-464a-b928-8806765ac67f-10,d44965c8-e84b-464a-b928-8806765ac67f,10,PROD003,370,Each,Active,444000,USD
d44965c8-e84b-464a-b928-8806765ac67f-20,d44965c8-e84b-464a-b928-8806765ac67f,20,PROD001,260,Each,Active,234000,USD
af5e3eba-9fd5-4c7b-bb87-220cb3729755-10,af5e3eba-9fd5-4c7b-bb87-220cb3729755,10,PROD006,380,Each,Active,304000,USD
af5e3eba-9fd5-4c7b-bb87-220cb3729755-20,af5e3eba-9fd5-4c7b-bb87-220cb3729755,20,PROD003,380,Each,Active,456000,USD
af5e3eba-9fd5-4c7b-bb87-220cb3729755-30,af5e3eba-9fd5-4c7b-bb87-220cb3729755,30,PROD007,110,Each,Active,33000,USD
ce8dbb8f-6e77-4914-9726-96b22a78d939-10,ce8dbb8f-6e77-4914-9726-96b22a78d939,10,PROD006,270,Each,Active,216000,USD
723e536a-0795-41a6-80eb-86bcaacd6528-10,723e536a-0795-41a6-80eb-86bcaacd6528,10,PROD007,470,Each,Active,141000,USD
723e536a-0795-41a6-80eb-86bcaacd6528-20,723e536a-0795-41a6-80eb-86bcaacd6528,20,PROD002,140,Each,Active,140000,USD
723e536a-0795-41a6-80eb-86bcaacd6528-30,723e536a-0795-41a6-80eb-86bcaacd6528,30,PROD009,100,Each,Active,50000,USD
7ec20f1d-16dd-4035-abfd-a5039f6df47d-10,7ec20f1d-16dd-4035-abfd-a5039f6df47d,10,PROD006,460,Each,Active,368000,USD
7ec20f1d-16dd-4035-abfd-a5039f6df47d-20,7ec20f1d-16dd-4035-abfd-a5039f6df47d,20,PROD007,150,Each,Active,45000,USD
d1909b10-28e5-48ee-bf1b-2440e7b4376d-10,d1909b10-28e5-48ee-bf1b-2440e7b4376d,10,PROD003,230,Each,Active,276000,USD
d1909b10-28e5-48ee-bf1b-2440e7b4376d-20,d1909b10-28e5-48ee-bf1b-2440e7b4376d,20,PROD005,190,Each,Active,114000,USD
d1909b10-28e5-48ee-bf1b-2440e7b4376d-30,d1909b10-28e5-48ee-bf1b-2440e7b4376d,30,PROD002,140,Each,Active,140000,USD
13497247-49bd-4837-b4cf-cdb3f0cfe6fe-10,13497247-49bd-4837-b4cf-cdb3f0cfe6fe,10,PROD004,140,Each,Active,56000,USD
13497247-49bd-4837-b4cf-cdb3f0cfe6fe-20,13497247-49bd-4837-b4cf-cdb3f0cfe6fe,20,PROD001,110,Each,Active,99000,USD
13497247-49bd-4837-b4cf-cdb3f0cfe6fe-30,13497247-49bd-4837-b4cf-cdb3f0cfe6fe,30,PROD005,340,Each,Active,204000,USD
37f0ed22-9e50-4492-8455-388cde948f40-10,37f0ed22-9e50-4492-8455-388cde948f40,10,PROD004,260,Each,Active,104000,USD
37f0ed22-9e50-4492-8455-388cde948f40-20,37f0ed22-9e50-4492-8455-388cde948f40,20,PROD009,150,Each,Active,75000,USD
535ea2a3-6a1a-40d0-b835-7fd812b0661f-10,535ea2a3-6a1a-40d0-b835-7fd812b0661f,10,PROD008,450,Each,Active,180000,USD
535ea2a3-6a1a-40d0-b835-7fd812b0661f-20,535ea2a3-6a1a-40d0-b835-7fd812b0661f,20,PROD007,490,Each,Active,147000,USD
064b3e84-7bb3-4b50-8f16-d345e8cfe50c-10,064b3e84-7bb3-4b50-8f16-d345e8cfe50c,10,PROD008,170,Each,Active,68000,USD
064b3e84-7bb3-4b50-8f16-d345e8cfe50c-20,064b3e84-7bb3-4b50-8f16-d345e8cfe50c,20,PROD004,210,Each,Active,84000,USD
064b3e84-7bb3-4b50-8f16-d345e8cfe50c-30,064b3e84-7bb3-4b50-8f16-d345e8cfe50c,30,PROD002,330,Each,Active,330000,USD
3993cdcd-ecbf-468b-b4d6-99bbd8fbfb94-10,3993cdcd-ecbf-468b-b4d6-99bbd8fbfb94,10,PROD006,470,Each,Active,376000,USD
ce8cbb0e-0ae1-4880-b985-057400dd4f1c-10,ce8cbb0e-0ae1-4880-b985-057400dd4f1c,10,PROD004,50,Each,Active,20000,USD
9774ae0b-397b-4b28-b19a-79ea66c75e93-10,9774ae0b-397b-4b28-b19a-79ea66c75e93,10,PROD006,440,Each,Active,352000,USD
9774ae0b-397b-4b28-b19a-79ea66c75e93-20,9774ae0b-397b-4b28-b19a-79ea66c75e93,20,PROD002,310,Each,Active,310000,USD
edc98622-ebc2-4359-993f-cc611d6a2851-10,edc98622-ebc2-4359-993f-cc611d6a2851,10,PROD003,250,Each,Active,300000,USD
edc98622-ebc2-4359-993f-cc611d6a2851-20,edc98622-ebc2-4359-993f-cc611d6a2851,20,PROD007,210,Each,Active,63000,USD
edc98622-ebc2-4359-993f-cc611d6a2851-30,edc98622-ebc2-4359-993f-cc611d6a2851,30,PROD005,200,Each,Active,120000,USD
2a5118fb-f534-4c31-921a-5d80e86cd166-10,2a5118fb-f534-4c31-921a-5d80e86cd166,10,PROD006,290,Each,Active,232000,USD
2a5118fb-f534-4c31-921a-5d80e86cd166-20,2a5118fb-f534-4c31-921a-5d80e86cd166,20,PROD003,330,Each,Active,396000,USD
2a5118fb-f534-4c31-921a-5d80e86cd166-30,2a5118fb-f534-4c31-921a-5d80e86cd166,30,PROD005,150,Each,Active,90000,USD
b2b93ff4-8e1c-4c90-892e-051449239381-10,b2b93ff4-8e1c-4c90-892e-051449239381,10,PROD007,320,Each,Active,96000,USD
b2b93ff4-8e1c-4c90-892e-051449239381-20,b2b93ff4-8e1c-4c90-892e-051449239381,20,PROD002,220,Each,Active,220000,USD
b2b93ff4-8e1c-4c90-892e-051449239381-30,b2b93ff4-8e1c-4c90-892e-051449239381,30,PROD008,430,Each,Active,172000,USD
4e287261-d57c-4aaf-8646-4429ee0db41d-10,4e287261-d57c-4aaf-8646-4429ee0db41d,10,PROD004,220,Each,Active,88000,USD
4e287261-d57c-4aaf-8646-4429ee0db41d-20,4e287261-d57c-4aaf-8646-4429ee0db41d,20,PROD009,50,Each,Active,25000,USD
4e287261-d57c-4aaf-8646-4429ee0db41d-30,4e287261-d57c-4aaf-8646-4429ee0db41d,30,PROD003,340,Each,Active,408000,USD
d1dc9264-cd86-4c10-9e2b-11f2dc2702a0-10,d1dc9264-cd86-4c10-9e2b-11f2dc2702a0,10,PROD006,70,Each,Active,56000,USD
020a820e-c0a8-43e6-92f7-cc2b07a004cb-10,020a820e-c0a8-43e6-92f7-cc2b07a004cb,10,PROD002,380,Each,Active,380000,USD
020a820e-c0a8-43e6-92f7-cc2b07a004cb-20,020a820e-c0a8-43e6-92f7-cc2b07a004cb,20,PROD008,130,Each,Active,52000,USD
020a820e-c0a8-43e6-92f7-cc2b07a004cb-30,020a820e-c0a8-43e6-92f7-cc2b07a004cb,30,PROD009,320,Each,Active,160000,USD
6094c75d-447d-4f61-8648-71752d916a7d-10,6094c75d-447d-4f61-8648-71752d916a7d,10,PROD009,380,Each,Active,190000,USD
ec7e5bf9-8971-4a4b-8627-b0e9b488462e-10,ec7e5bf9-8971-4a4b-8627-b0e9b488462e,10,PROD004,130,Each,Active,52000,USD
ec7e5bf9-8971-4a4b-8627-b0e9b488462e-20,ec7e5bf9-8971-4a4b-8627-b0e9b488462e,20,PROD005,80,Each,Active,48000,USD
ec7e5bf9-8971-4a4b-8627-b0e9b488462e-30,ec7e5bf9-8971-4a4b-8627-b0e9b488462e,30,PROD009,370,Each,Active,185000,USD
31e51404-758c-458e-a52b-3a7678fbc7c7-10,31e51404-758c-458e-a52b-3a7678fbc7c7,10,PROD008,70,Each,Active,28000,USD
31e51404-758c-458e-a52b-3a7678fbc7c7-20,31e51404-758c-458e-a52b-3a7678fbc7c7,20,PROD003,160,Each,Active,192000,USD
31e51404-758c-458e-a52b-3a7678fbc7c7-30,31e51404-758c-458e-a52b-3a7678fbc7c7,30,PROD007,240,Each,Active,72000,USD
b913dc0b-4a8b-42c8-8c67-4e602cb925ac-10,b913dc0b-4a8b-42c8-8c67-4e602cb925ac,10,PROD008,100,Each,Active,40000,USD
02079724-3dc8-43ef-ac4d-5602eee88d5e-10,02079724-3dc8-43ef-ac4d-5602eee88d5e,10,PROD004,390,Each,Active,156000,USD
02079724-3dc8-43ef-ac4d-5602eee88d5e-20,02079724-3dc8-43ef-ac4d-5602eee88d5e,20,PROD003,450,Each,Active,540000,USD
c5b5f22d-f9fe-49b7-969b-13563f4d315f-10,c5b5f22d-f9fe-49b7-969b-13563f4d315f,10,PROD003,400,Each,Active,480000,USD
cd29402b-b9c5-4a25-b070-6b4f806eea83-10,cd29402b-b9c5-4a25-b070-6b4f806eea83,10,PROD007,160,Each,Active,48000,USD
0497227f-e12c-498d-83b6-573d8be840e5-10,0497227f-e12c-498d-83b6-573d8be840e5,10,PROD003,70,Each,Active,84000,USD
0497227f-e12c-498d-83b6-573d8be840e5-20,0497227f-e12c-498d-83b6-573d8be840e5,20,PROD007,220,Each,Active,66000,USD
d7f63d39-e9d6-47c3-89c5-f4f02d9d7620-10,d7f63d39-e9d6-47c3-89c5-f4f02d9d7620,10,PROD007,80,Each,Active,24000,USD
d7f63d39-e9d6-47c3-89c5-f4f02d9d7620-20,d7f63d39-e9d6-47c3-89c5-f4f02d9d7620,20,PROD003,260,Each,Active,312000,USD
7b0ecaeb-b228-44f9-ac1a-38e7ee5e2704-10,7b0ecaeb-b228-44f9-ac1a-38e7ee5e2704,10,PROD001,200,Each,Active,180000,USD
7b0ecaeb-b228-44f9-ac1a-38e7ee5e2704-20,7b0ecaeb-b228-44f9-ac1a-38e7ee5e2704,20,PROD004,50,Each,Active,20000,USD
7b0ecaeb-b228-44f9-ac1a-38e7ee5e2704-30,7b0ecaeb-b228-44f9-ac1a-38e7ee5e2704,30,PROD006,50,Each,Active,40000,USD
f5dc3c4c-364e-43d2-8aeb-0dae598d6e87-10,f5dc3c4c-364e-43d2-8aeb-0dae598d6e87,10,PROD003,240,Each,Active,288000,USD
f5dc3c4c-364e-43d2-8aeb-0dae598d6e87-20,f5dc3c4c-364e-43d2-8aeb-0dae598d6e87,20,PROD001,430,Each,Active,387000,USD
399044b0-e7a1-440c-a1fd-b3c13f15fced-10,399044b0-e7a1-440c-a1fd-b3c13f15fced,10,PROD005,170,Each,Active,102000,USD
399044b0-e7a1-440c-a1fd-b3c13f15fced-20,399044b0-e7a1-440c-a1fd-b3c13f15fced,20,PROD007,210,Each,Active,63000,USD
399044b0-e7a1-440c-a1fd-b3c13f15fced-30,399044b0-e7a1-440c-a1fd-b3c13f15fced,30,PROD006,290,Each,Active,232000,USD
558e4767-26a9-4603-a52b-2aafbc85f135-10,558e4767-26a9-4603-a52b-2aafbc85f135,10,PROD007,290,Each,Active,87000,USD
558e4767-26a9-4603-a52b-2aafbc85f135-20,558e4767-26a9-4603-a52b-2aafbc85f135,20,PROD005,60,Each,Active,36000,USD
558e4767-26a9-4603-a52b-2aafbc85f135-30,558e4767-26a9-4603-a52b-2aafbc85f135,30,PROD002,80,Each,Active,80000,USD
2205ef5a-6a15-4ffb-87a0-ef4f5a3d3439-10,2205ef5a-6a15-4ffb-87a0-ef4f5a3d3439,10,PROD008,330,Each,Active,132000,USD
2205ef5a-6a15-4ffb-87a0-ef4f5a3d3439-20,2205ef5a-6a15-4ffb-87a0-ef4f5a3d3439,20,PROD007,280,Each,Active,84000,USD
26f869eb-ce58-48e9-91e5-fcdc74ef5f19-10,26f869eb-ce58-48e9-91e5-fcdc74ef5f19,10,PROD004,320,Each,Active,128000,USD
14c4916f-ab06-416d-a6df-4685b60284d6-10,14c4916f-ab06-416d-a6df-4685b60284d6,10,PROD009,60,Each,Active,30000,USD
14c4916f-ab06-416d-a6df-4685b60284d6-20,14c4916f-ab06-416d-a6df-4685b60284d6,20,PROD005,240,Each,Active,144000,USD
14c4916f-ab06-416d-a6df-4685b60284d6-30,14c4916f-ab06-416d-a6df-4685b60284d6,30,PROD007,160,Each,Active,48000,USD
bbc8f1e6-2eb5-4081-adfb-3514d1b6db42-10,bbc8f1e6-2eb5-4081-adfb-3514d1b6db42,10,PROD006,410,Each,Active,328000,USD
bbc8f1e6-2eb5-4081-adfb-3514d1b6db42-20,bbc8f1e6-2eb5-4081-adfb-3514d1b6db42,20,PROD009,300,Each,Active,150000,USD
e824a18f-9a46-4535-baf4-f95fd0aca35b-10,e824a18f-9a46-4535-baf4-f95fd0aca35b,10,PROD003,380,Each,Active,456000,USD
e824a18f-9a46-4535-baf4-f95fd0aca35b-20,e824a18f-9a46-4535-baf4-f95fd0aca35b,20,PROD002,370,Each,Active,370000,USD
06ec5994-36cd-4bb1-a184-d44222f0169b-10,06ec5994-36cd-4bb1-a184-d44222f0169b,10,PROD002,270,Each,Active,270000,USD
06ec5994-36cd-4bb1-a184-d44222f0169b-20,06ec5994-36cd-4bb1-a184-d44222f0169b,20,PROD004,220,Each,Active,88000,USD
06ec5994-36cd-4bb1-a184-d44222f0169b-30,06ec5994-36cd-4bb1-a184-d44222f0169b,30,PROD005,430,Each,Active,258000,USD
4d85a447-1688-4d7a-9087-c103e67e69b0-10,4d85a447-1688-4d7a-9087-c103e67e69b0,10,PROD008,300,Each,Active,120000,USD
c51cc8cb-f63b-4f71-85b3-0775273aeea6-10,c51cc8cb-f63b-4f71-85b3-0775273aeea6,10,PROD007,190,Each,Active,57000,USD
c51cc8cb-f63b-4f71-85b3-0775273aeea6-20,c51cc8cb-f63b-4f71-85b3-0775273aeea6,20,PROD005,60,Each,Active,36000,USD
c51cc8cb-f63b-4f71-85b3-0775273aeea6-30,c51cc8cb-f63b-4f71-85b3-0775273aeea6,30,PROD006,400,Each,Active,320000,USD
23a59144-8a4c-4bd6-adee-11c948fa58c2-10,23a59144-8a4c-4bd6-adee-11c948fa58c2,10,PROD001,430,Each,Active,387000,USD
b7752e3d-f04d-4f55-be39-67b24d094032-10,b7752e3d-f04d-4f55-be39-67b24d094032,10,PROD005,330,Each,Active,198000,USD
b7752e3d-f04d-4f55-be39-67b24d094032-20,b7752e3d-f04d-4f55-be39-67b24d094032,20,PROD006,240,Each,Active,192000,USD
09fc360c-e3e3-4030-a1a9-6f4b93ef4143-10,09fc360c-e3e3-4030-a1a9-6f4b93ef4143,10,PROD007,310,Each,Active,93000,USD
09fc360c-e3e3-4030-a1a9-6f4b93ef4143-20,09fc360c-e3e3-4030-a1a9-6f4b93ef4143,20,PROD005,170,Each,Active,102000,USD
dcdb8f41-ca27-4be8-b0e7-a0f8d3bfc15c-10,dcdb8f41-ca27-4be8-b0e7-a0f8d3bfc15c,10,PROD004,260,Each,Active,104000,USD
dcdb8f41-ca27-4be8-b0e7-a0f8d3bfc15c-20,dcdb8f41-ca27-4be8-b0e7-a0f8d3bfc15c,20,PROD007,460,Each,Active,138000,USD
dcdb8f41-ca27-4be8-b0e7-a0f8d3bfc15c-30,dcdb8f41-ca27-4be8-b0e7-a0f8d3bfc15c,30,PROD009,300,Each,Active,150000,USD
1d79812a-4f82-4b84-b7a9-cb126fe08e90-10,1d79812a-4f82-4b84-b7a9-cb126fe08e90,10,PROD005,440,Each,Active,264000,USD
1d79812a-4f82-4b84-b7a9-cb126fe08e90-20,1d79812a-4f82-4b84-b7a9-cb126fe08e90,20,PROD002,170,Each,Active,170000,USD
e778d399-8475-4f16-b77f-ad1a260be3ec-10,e778d399-8475-4f16-b77f-ad1a260be3ec,10,PROD001,340,Each,Active,306000,USD
7328c1e6-c00a-4b54-876a-28d2405a5353-10,7328c1e6-c00a-4b54-876a-28d2405a5353,10,PROD004,440,Each,Active,176000,USD
13532544-8177-4754-b58e-993fd284293c-10,13532544-8177-4754-b58e-993fd284293c,10,PROD004,80,Each,Active,32000,USD
e7960d31-b8a6-4a08-9021-97264bcebfb2-10,e7960d31-b8a6-4a08-9021-97264bcebfb2,10,PROD006,120,Each,Active,96000,USD
76499042-6896-4a97-9927-eaa59179c329-10,76499042-6896-4a97-9927-eaa59179c329,10,PROD004,410,Each,Active,164000,USD
76499042-6896-4a97-9927-eaa59179c329-20,76499042-6896-4a97-9927-eaa59179c329,20,PROD007,70,Each,Active,21000,USD
76499042-6896-4a97-9927-eaa59179c329-30,76499042-6896-4a97-9927-eaa59179c329,30,PROD008,210,Each,Active,84000,USD
0e696a52-2f2e-443e-94c0-cab5e2510512-10,0e696a52-2f2e-443e-94c0-cab5e2510512,10,PROD008,470,Each,Active,188000,USD
0e696a52-2f2e-443e-94c0-cab5e2510512-20,0e696a52-2f2e-443e-94c0-cab5e2510512,20,PROD001,160,Each,Active,144000,USD
0e696a52-2f2e-443e-94c0-cab5e2510512-30,0e696a52-2f2e-443e-94c0-cab5e2510512,30,PROD004,410,Each,Active,164000,USD
f45a60fb-e84b-45fb-89d8-e0b558cb8ed8-10,f45a60fb-e84b-45fb-89d8-e0b558cb8ed8,10,PROD005,430,Each,Active,258000,USD
5c78266f-5bf9-46e4-a98a-a39c81d34d68-10,5c78266f-5bf9-46e4-a98a-a39c81d34d68,10,PROD001,60,Each,Active,54000,USD
5c78266f-5bf9-46e4-a98a-a39c81d34d68-20,5c78266f-5bf9-46e4-a98a-a39c81d34d68,20,PROD003,330,Each,Active,396000,USD
5c78266f-5bf9-46e4-a98a-a39c81d34d68-30,5c78266f-5bf9-46e4-a98a-a39c81d34d68,30,PROD009,500,Each,Active,250000,USD
b3204182-e046-4606-8c50-dbf356bc7947-10,b3204182-e046-4606-8c50-dbf356bc7947,10,PROD008,220,Each,Active,88000,USD
b3204182-e046-4606-8c50-dbf356bc7947-20,b3204182-e046-4606-8c50-dbf356bc7947,20,PROD007,320,Each,Active,96000,USD
1c62d8c9-43a7-4210-accb-abb1eee6f319-10,1c62d8c9-43a7-4210-accb-abb1eee6f319,10,PROD009,70,Each,Active,35000,USD
1c62d8c9-43a7-4210-accb-abb1eee6f319-20,1c62d8c9-43a7-4210-accb-abb1eee6f319,20,PROD002,100,Each,Active,100000,USD
1c62d8c9-43a7-4210-accb-abb1eee6f319-30,1c62d8c9-43a7-4210-accb-abb1eee6f319,30,PROD006,410,Each,Active,328000,USD
e3ced790-04f7-4893-9355-6e5b5da1f822-10,e3ced790-04f7-4893-9355-6e5b5da1f822,10,PROD004,130,Each,Active,52000,USD
bf67b408-50d7-4121-a649-edb17cc1be20-10,bf67b408-50d7-4121-a649-edb17cc1be20,10,PROD004,330,Each,Active,132000,USD
bf67b408-50d7-4121-a649-edb17cc1be20-20,bf67b408-50d7-4121-a649-edb17cc1be20,20,PROD009,320,Each,Active,160000,USD
bf67b408-50d7-4121-a649-edb17cc1be20-30,bf67b408-50d7-4121-a649-edb17cc1be20,30,PROD001,80,Each,Active,72000,USD
f9e1c7af-c1af-472d-8fea-5031a07953d3-10,f9e1c7af-c1af-472d-8fea-5031a07953d3,10,PROD001,270,Each,Active,243000,USD
f9e1c7af-c1af-472d-8fea-5031a07953d3-20,f9e1c7af-c1af-472d-8fea-5031a07953d3,20,PROD009,460,Each,Active,230000,USD
f9e1c7af-c1af-472d-8fea-5031a07953d3-30,f9e1c7af-c1af-472d-8fea-5031a07953d3,30,PROD003,120,Each,Active,144000,USD
29ca3075-3f72-4ac0-a4c5-22ec5c2f085c-10,29ca3075-3f72-4ac0-a4c5-22ec5c2f085c,10,PROD008,250,Each,Active,100000,USD
29ca3075-3f72-4ac0-a4c5-22ec5c2f085c-20,29ca3075-3f72-4ac0-a4c5-22ec5c2f085c,20,PROD009,110,Each,Active,55000,USD
e4f82e19-d321-417c-a445-0123e40be391-10,e4f82e19-d321-417c-a445-0123e40be391,10,PROD005,240,Each,Active,144000,USD
e4f82e19-d321-417c-a445-0123e40be391-20,e4f82e19-d321-417c-a445-0123e40be391,20,PROD007,280,Each,Active,84000,USD
e4f82e19-d321-417c-a445-0123e40be391-30,e4f82e19-d321-417c-a445-0123e40be391,30,PROD006,270,Each,Active,216000,USD
483e18a9-1dc5-4b6b-839f-39f1c686f29c-10,483e18a9-1dc5-4b6b-839f-39f1c686f29c,10,PROD009,490,Each,Active,245000,USD
c37b3339-d787-4185-b366-d67076be1899-10,c37b3339-d787-4185-b366-d67076be1899,10,PROD006,70,Each,Active,56000,USD
c37b3339-d787-4185-b366-d67076be1899-20,c37b3339-d787-4185-b366-d67076be1899,20,PROD008,360,Each,Active,144000,USD
feb8b0be-0ed0-4798-b0bc-f88f057ef2a5-10,feb8b0be-0ed0-4798-b0bc-f88f057ef2a5,10,PROD003,380,Each,Active,456000,USD
feb8b0be-0ed0-4798-b0bc-f88f057ef2a5-20,feb8b0be-0ed0-4798-b0bc-f88f057ef2a5,20,PROD006,90,Each,Active,72000,USD
b7979c8f-7c1b-4293-aecd-cfb01813ccd7-10,b7979c8f-7c1b-4293-aecd-cfb01813ccd7,10,PROD001,130,Each,Active,117000,USD
53b97b3b-c0dc-478b-9537-32abef9c8574-10,53b97b3b-c0dc-478b-9537-32abef9c8574,10,PROD002,380,Each,Active,380000,USD
53b97b3b-c0dc-478b-9537-32abef9c8574-20,53b97b3b-c0dc-478b-9537-32abef9c8574,20,PROD005,330,Each,Active,198000,USD
6c0b429b-8bdf-46c9-ae4d-25b8ae36a0aa-10,6c0b429b-8bdf-46c9-ae4d-25b8ae36a0aa,10,PROD006,450,Each,Active,360000,USD
6c0b429b-8bdf-46c9-ae4d-25b8ae36a0aa-20,6c0b429b-8bdf-46c9-ae4d-25b8ae36a0aa,20,PROD002,480,Each,Active,480000,USD
51e49b78-332d-4f23-916a-ae0eb4fa812c-10,51e49b78-332d-4f23-916a-ae0eb4fa812c,10,PROD005,370,Each,Active,222000,USD
51e49b78-332d-4f23-916a-ae0eb4fa812c-20,51e49b78-332d-4f23-916a-ae0eb4fa812c,20,PROD006,500,Each,Active,400000,USD
51e49b78-332d-4f23-916a-ae0eb4fa812c-30,51e49b78-332d-4f23-916a-ae0eb4fa812c,30,PROD003,400,Each,Active,480000,USD
e89ef186-3fb3-45e6-a0c6-5a37ecab107f-10,e89ef186-3fb3-45e6-a0c6-5a37ecab107f,10,PROD009,420,Each,Active,210000,USD
e89ef186-3fb3-45e6-a0c6-5a37ecab107f-20,e89ef186-3fb3-45e6-a0c6-5a37ecab107f,20,PROD006,240,Each,Active,192000,USD
e89ef186-3fb3-45e6-a0c6-5a37ecab107f-30,e89ef186-3fb3-45e6-a0c6-5a37ecab107f,30,PROD005,270,Each,Active,162000,USD
a60313a9-dd2a-4e83-b21d-7ec569db5e51-10,a60313a9-dd2a-4e83-b21d-7ec569db5e51,10,PROD003,360,Each,Active,432000,USD
a60313a9-dd2a-4e83-b21d-7ec569db5e51-20,a60313a9-dd2a-4e83-b21d-7ec569db5e51,20,PROD007,140,Each,Active,42000,USD
a60313a9-dd2a-4e83-b21d-7ec569db5e51-30,a60313a9-dd2a-4e83-b21d-7ec569db5e51,30,PROD005,60,Each,Active,36000,USD
